webScraperOrder,webScraperStartUrl,artists,artistsHref,songs,songsHref,lyrics
"1528755238-846","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني عاصي الحلاني","http://aghanilyrics.com/allsongslyrics.php?songslyrics=assi-el-helani&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B9%D8%A7%D8%B5%D9%8A-%D8%A7%D9%84%D8%AD%D9%84%D8%A7%D9%86%D9%8A","كلمات اغنية الهوى ظالم عاصي الحلاني","http://aghanilyrics.com/songlyrics.php?lyrics=5964&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%87%D9%88%D9%89-%D8%B8%D8%A7%D9%84%D9%85-%D8%B9%D8%A7%D8%B5%D9%8A-%D8%A7%D9%84%D8%AD%D9%84%D8%A7%D9%86%D9%8A","الهوى ظالم



ساكن بقلبى وروحى واكنلا كل المودة

قدمتلا قلبى وروحى وانى وانى مجروح لرده

اذا كان الهوى ظالم وماكتوب لى احب ظالم

قادر الله على كل ظالم غدرا زاد عن حده



انا من جرحه اعانى مانسيته كيف يقسى

قلبى رافض حب ثانى واللى حب مااظن ينسى

اذا كان الهوى ظالم وماكتوب لى احب ظالم

قادر الله على كل ظالم غدرا زاد عن حده



اللى يخون العشق مالا فى الهوا نظرة محبه

وانا قلبى مابقاله الا جرح من الاحبه

اذا كان الهوى ظالم وماكتوب لى احب ظالم

قادر الله على كل ظالم غدرا زاد عن حده"
"1528756962-1575","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني رضا","http://aghanilyrics.com/allsongslyrics.php?songslyrics=reza&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B1%D8%B6%D8%A7","كلمات اغنية عزتني الدني رضا","http://aghanilyrics.com/songlyrics.php?lyrics=4577&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B9%D8%B2%D8%AA%D9%86%D9%8A-%D8%A7%D9%84%D8%AF%D9%86%D9%8A-%D8%B1%D8%B6%D8%A7","لا عينيه بتدمع لا بحسد هنيه

ومعود ما بركع ولا بنحني



لا عينيه بتدمع لا بحسد هنيه

ومعود ما بركع ولا بنحني



هدتني الليالي سرقتني من حالي

عفراقك يا غالي

عزتني الدني اه عزتني الدني



انا ما فيه احمل جفا انا قلبي اكتفى

انا بردان وحضنك دفا لبي عالوفا



انا ما فيه احمل جفا انا قلبي اكتفى

انا بردان وحضنك دفا لبي عالوفا



هدتني الليالي سرقتني من حالي

عفراقك يا غالي

عزتني الدني اه عزتني الدني



يا حبيبي تغير قلبي غربني وعاش بغربه

قبلك كان ناسي كتير وبعدك صار طفل صغير

وتربى عايديك



حسيتك عايش فيه قدري ومكتوب عليه

يا خوفي تكون نسيت حبي وعليه قسيت

معقوله تعمل هيك



يا حبيبي تغير قلبي غربني وعاش بغربه

قبلك كان ناسي كتير وبعدك صار طفل صغير

وتربى عايديك



حسيتك عايش فيه قدري ومكتوب عليه

يا خوفي تكون نسيت حبي وعليه قسيت

معقوله تعمل هيك



انا ما فيه احمل جفا انا قلبي اكتفى

انا بردان وحضنك دفا لبي عالوفا



هدتني الليالي سرقتني من حالي

عفراقك يا غالي

عزتني الدني اه عزتني الدني



لا عينيه بتدمع لا بحصد هنيه

ومعود ما بركع ولا بنحني"
"1528753054-55","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ادهم سليمان","http://aghanilyrics.com/allsongslyrics.php?songslyrics=adham-sleman&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86","كلمات اغنية قيس ادهم سليمان","http://aghanilyrics.com/songlyrics.php?lyrics=26699&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%82%D9%8A%D8%B3-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86","يقولون ليلى ليلى ليلى 

يقولون ليلى مريضه بالعراق

ياليتنى 

يقولون ليلى ليلى ليلى 

يقولون ليلى مريضه بالعراق 

ياليتنى 

ياليتنى كنت الطبيب المداوى 

ياليتنى 

ياليتنى كنت الطبيب المداوى

يقولون ليلى ليلى ليلى 

يقولون ليلى مريضه بالعراق

ياليتنى 

يقولون ليلى ليلى ليلى 

يقولون ليلى مريضه بالعراق 

ياليتنى 

ياليتنى كنت الطبيب المداوى"
"1528756956-1572","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني رضا","http://aghanilyrics.com/allsongslyrics.php?songslyrics=reza&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B1%D8%B6%D8%A7","كلمات اغنية قلب البلد رضا","http://aghanilyrics.com/songlyrics.php?lyrics=4580&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%82%D9%84%D8%A8-%D8%A7%D9%84%D8%A8%D9%84%D8%AF-%D8%B1%D8%B6%D8%A7","السكه دي مبتجيش معايا

لو سده سكه دوس للنهايه

ده انا مش هفوت فرصه وهموت ده انا روحي بس اوصل واراضيه

قلب البلد وكام الف دابو المفروض تخاف وتعمل حسابو

واهو بكره بينا جاي سنه سنه وانا بالهداوه هستنى عليه

انا قدو مش هسيبو ده انا هاخدو على خوانه

مش هبعد عنه تاني ده انا روحي فيه

كل اللي قبلي كانو دول عالم تعبانه

وانا اللي قابلو بالقمر واتهنى بيه



انا لما احط حاجه في دماغي

بفضل قتيل وبرسم والاغي

ولا عمري بهمد بالعكس بجمد واللي في خيالي انا بوصل ليه

قلب البلد وكام الف دابو المفروض تخاف وتعمل حسابو

واهو بكره بينا جاي سنه سنه وانا بالهداوه هستنى عليه

انا قدو مش هسيبو ده انا هاخدو على خوانه

مش هبعد عنه تاني ده انا روحي فيه

كل اللي قبلي كانو دول عالم تعبانه

وانا اللي قابلو بالقمر واتهنى بيه"
"1528752884-17","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ياسر بطل","http://aghanilyrics.com/allsongslyrics.php?songslyrics=yaser-batal&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%8A%D8%A7%D8%B3%D8%B1-%D8%A8%D8%B7%D9%84","كلمات اغنية كيف صار ياسر بطل","http://aghanilyrics.com/songlyrics.php?lyrics=27605&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%83%D9%8A%D9%81-%D8%B5%D8%A7%D8%B1-%D9%8A%D8%A7%D8%B3%D8%B1-%D8%A8%D8%B7%D9%84","حبك إله شو السر حبك الي كيف صار



كل ليله بشرب كاس طعم الليالي مرار



كيف قادر تحب اتنين شو يعني إلك قلبين



كيف قادر تحب اتنين شو يعني إلك قلبين



روحي كنت والعين خليت ليلي نهار



شو صار حبك إلي شو صار



يا قاسي علي كتير حبي إلك شو كبير



قلبك لحبه أثير وبقلبي تشعل نار



ع صدري كنت تغفى تعبان معي بتشفى



ع صدري كنت تغفى تعبان معي بتشفى



هلأ انا بمنفى بيني وبينه شيطان"
"1528754130-457","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني صباح","http://aghanilyrics.com/allsongslyrics.php?songslyrics=sabah&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B5%D8%A8%D8%A7%D8%AD","كلمات اغنية حب الدنيا صباح","http://aghanilyrics.com/songlyrics.php?lyrics=13553&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%AD%D8%A8-%D8%A7%D9%84%D8%AF%D9%86%D9%8A%D8%A7-%D8%B5%D8%A8%D8%A7%D8%AD","حب الدنيا



حب الدنيا وحب الدنيا وسيب الدنيا تحب

وان مقدرتش ابعد عنها وسيبها للحب

حد يبات عطشان والمايه بتجري تحت ايده

لازم ما فيه عنده نظر

حد يلاقي الشمس قصاده ويمشي يداري عليه

لازم ما فيه عنده بعد نظر

يا ناس ياهو الحب ليه بتعقدوه الحب ليه بتفلسفوه

ياناس ياهو ياناس ياهو

عندك نفسير

رعشة برد تخش القلب فى عز الصيف تفرح وتخاف

جربناه ليالي طوال

نقطه حر فى عز البرد تفوت علي الخد تقول له عواف

جرباناه ليالي طوال

اهي دي تبقي لمسه حب وهمسه حب

يبقي احنا فى الهوي سوا امال ليه بيحاربوا الهوا

اللي بيحاربوا يكون قلبه عمره ماخد لفه هوا

امال ليه بيخاصموا الهوي

شمس الشموس يا صبوحه

عزال كتير ظلمونا وفاتولنا قلوبنا مجروحه

يا لايميين فى الهوي لا تلومونا

خلونا نحب وسيبو الناس يحبونا"
"1528760355-2340","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني اليسا","http://aghanilyrics.com/allsongslyrics.php?songslyrics=elissa&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D9%84%D9%8A%D8%B3%D8%A7","كلمات اغنية وحياه الحب اليسا","http://aghanilyrics.com/songlyrics.php?lyrics=21&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%88%D8%AD%D9%8A%D8%A7%D9%87-%D8%A7%D9%84%D8%AD%D8%A8-%D8%A7%D9%84%D9%8A%D8%B3%D8%A7","وحياة الحب ما تحب حدا غيري 

يا عيني بغار الاسرار تكويني 

ما بدي الورد والحب لحدى غيري

تلاقيني نهار ونهار تنسيني

من قال من قال لمين من مين وحياتك

قال الحلوين حلوين بالغيريه

يا ليل ياعين



يا باه البي استحلاك

وبقلبي النار مشتاق تحييني

يا ليل يا عين

يا با عيني بلاك

عيني ما بتبقى عيني وعيني بتهواك

قلبي غالي وتم تم لك هلا قربني اليك 

بالهوى

حبي غالي وقدم لك حنان فتح عينيك

وحياة الحب ما تحب حدا غيري 

يا عيني بغار الاسرار تكويني 

ما بدي الورد والحب لحدى غيري

تلاقيني نهار ونهار تنسيني"
"1528754405-575","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني زياد الرحباني","http://aghanilyrics.com/allsongslyrics.php?songslyrics=ziad-al-rahbani&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B2%D9%8A%D8%A7%D8%AF-%D8%A7%D9%84%D8%B1%D8%AD%D8%A8%D8%A7%D9%86%D9%8A","كلمات اغنية شو هالجيل زياد الرحباني","http://aghanilyrics.com/songlyrics.php?lyrics=11402&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%B4%D9%88-%D9%87%D8%A7%D9%84%D8%AC%D9%8A%D9%84-%D8%B2%D9%8A%D8%A7%D8%AF-%D8%A7%D9%84%D8%B1%D8%AD%D8%A8%D8%A7%D9%86%D9%8A","شو هالجيل



زياد الرحباني



 



شو هالجيل جيل الحرب

ربي عالقتل وربي عالضرب

لا العلم بيهمّه ولا بغيرن بيهتمّوا

بيهمون يشمّوا وبيهمّن الشرب

يعني كل شي بالقلب



شو هالجيل جيل الحرب آه

شو هالجيل جيل الحرب ما إلو حلّ ما إلو ربّ

كيف معهو منتفاهم جرّسونا العالم

بتحكيلو عالعالم بيزفّر بسبّ

يعني كل شي بالقلب



وييين دور الأمّ دور الأب

وين دور الأمّ والأب مع هالجيل جيل الحرب

بسبّولوا أمّه ليش هوّي بيهمّه

لو يسمع من أمّه شو كان بينحبّ

إلهمهم بس يا رب



آه هيذا الجيل أه يا شعب

هيذا الجيل أه يا شعب

بيوعى فجور بيغفا طبّ

لا لابس فانيلا ولا سترة الحمدلله

مصفّح متل تريللا

مضبضب؟ ما بينضبّ

إتغاضى بس يا رب يا رب"
"1528755919-1149","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني جوليا بطرس","http://aghanilyrics.com/allsongslyrics.php?songslyrics=julia-boutros&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%AC%D9%88%D9%84%D9%8A%D8%A7-%D8%A8%D8%B7%D8%B1%D8%B3","كلمات اغنية البحر الهادي جوليا بطرس","http://aghanilyrics.com/songlyrics.php?lyrics=19456&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%A7%D9%84%D9%87%D8%A7%D8%AF%D9%8A-%D8%AC%D9%88%D9%84%D9%8A%D8%A7-%D8%A8%D8%B7%D8%B1%D8%B3","ما تفرشلي الدنية حرير       أنا قلبي عالصبر كبير

أنت بعدك متل العادة         على وقتك مرتاح زيادة

بيخوفني البحر الهادي       وبحرك انت هادي كتير



بشوفك بركض بندهلك    عيونك برسمها مشاوير

وأنت رايق على مهلك      فيي مش معجوق كتير

قلبك بارد متل خبارك         من الهوا ما بتولع نارك

يا مخبي جواه أسرارك             بالهوا طيرني وطير



يا مسافر خلف ظنونك      طبعك هيك ومش بالأيد

والشوق اللي بعيونك              لا بينقص ولا بيزيد

بتنساني وما بتنسى حالك ما بتشغل ولا مرة بالك

وبتعمل يلي بيحلالك               هواك محيرني كتير"
"1528753881-351","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ملحم بركات","http://aghanilyrics.com/allsongslyrics.php?songslyrics=melhim-barkat&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%85%D9%84%D8%AD%D9%85-%D8%A8%D8%B1%D9%83%D8%A7%D8%AA","كلمات اغنية اجت ايام الحراميه ملحم بركات","http://aghanilyrics.com/songlyrics.php?lyrics=14770&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D8%AC%D8%AA-%D8%A7%D9%8A%D8%A7%D9%85-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D9%85%D9%8A%D9%87-%D9%85%D9%84%D8%AD%D9%85-%D8%A8%D8%B1%D9%83%D8%A7%D8%AA","اجت ايام الحراميه



اجت ايام الحرامية  اللي عند قرش يخبيه

لا بيتك بيحمي لا بوابك بتحمي

الساحة أئمن من البيت  بتبعد التهمة



اجت ايام الحرمية

يا عصفور الذهب روح

لو فيي حطك بالبال  ولا اقعد أتعذب

البنك الي عليي قريب  وعلى الحرامي اقرب

 

هالمال الحبيته وبالتعب جنيته

راح خبي بقلب الارض

الارض نايم فيها  زهر وقمح وناس

الذهب مش اغلى من الناس

واذا ما عدت لقيتهن بيلقيهن حدا

بيكون هو لاقاهن انا ما اعطيته ياهن

انا ما بقدر اعطي ما بعطي مابعطي

ولاشي .. ولاشي .. ولاشي"
"1528753037-48","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني ادهم سليمان","http://aghanilyrics.com/allsongslyrics.php?songslyrics=adham-sleman&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86","كلمات اغنية المرايا ادهم سليمان","http://aghanilyrics.com/songlyrics.php?lyrics=26706&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D9%8A%D8%A7-%D8%A7%D8%AF%D9%87%D9%85-%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86","انتي الى زيك محتاج يشوف في مرايا ليه

هو انتي مش حاسه جمالك ولا ايه

ياحبيبتي ده انتي الى القمر خد نوره منك قام ظهر

وهو يعني في قمر محتاج لرأى حد فيه

يا نقطة ندى على خد ورده بتبتسم

والفجر طالل يترسم يملى الدنيا نوور

هو انتي فعلاً حد عادي زينا 

ولا انتي روح صافيه رقيقه حنينه

بعلنها عاليه وعلى الملئ

مش بس حبر على الورق

ان انتي اجمل قلب شوفته من يوم ما ادم اتخلق

ااهه يا نقطة ندى على خد ورده بتبتسم

والفجر طالل يترسم يملى الدنيا نور"
"1528755844-1116","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني سيرين عبد النور","http://aghanilyrics.com/allsongslyrics.php?songslyrics=cyrine-abdelnour&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B3%D9%8A%D8%B1%D9%8A%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%86%D9%88%D8%B1","كلمات اغنية ولا كلمة سيرين عبد النور","http://aghanilyrics.com/songlyrics.php?lyrics=3760&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%88%D9%84%D8%A7-%D9%83%D9%84%D9%85%D8%A9-%D8%B3%D9%8A%D8%B1%D9%8A%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%86%D9%88%D8%B1","و لا كلمة و لا همسة و لا شوق غلاب و لا اي عتاب و لا يمكن ارجع تاني انا راضية بالقسمة و نسيت انا مين و بقالي سنين مش عارفة فين مكاني*2

غالي دمعة تانية ليالي مالي حيرة تشغل بالي كل يوم بتزيد

روحي صعب انسى يا روحي نوحي و الالم جروحي و انت عني بعيد

لو حتى مش حقدر ارتحلك يوم او انسى النوم او يرجع لي غرامي مش حسال و لا حبعت ليك و استخصر كلمة فيك الكلمة من كلامي*2

غالي دمعة تانية ليالي مالي حيرة تشغل بالي كل يوم بتزيد

روحي صعب انسى يا روحي نوحي و الالم جروحي و انت عني بعيد

و لا كلمة و لا همسة و لا شوق غلاب و لا اي عتاب و لا يمكن ارجع تاني انا راضية بالقسمة و نسيت انا مين و بقالي سنين مش عارفة فين مكاني*2

غالي دمعة تانية ليالي مالي حيرة تشغل بالي كل يوم بتزيد

روحي صعب انسى يا روحي نوحي و الالم جروحي و انت عني بعيد"
"1528755841-1115","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني سيرين عبد النور","http://aghanilyrics.com/allsongslyrics.php?songslyrics=cyrine-abdelnour&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%B3%D9%8A%D8%B1%D9%8A%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%86%D9%88%D8%B1","كلمات اغنية محدش بقى راضى من فيلم سوء تفاهم سيرين عبد النور","http://aghanilyrics.com/songlyrics.php?lyrics=10082&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D9%85%D8%AD%D8%AF%D8%B4-%D8%A8%D9%82%D9%89-%D8%B1%D8%A7%D8%B6%D9%89-%D9%85%D9%86-%D9%81%D9%8A%D9%84%D9%85-%D8%B3%D9%88%D8%A1-%D8%AA%D9%81%D8%A7%D9%87%D9%85-%D8%B3%D9%8A%D8%B1%D9%8A%D9%86-%D8%B9%D8%A8%D8%AF-%D8%A7%D9%84%D9%86%D9%88%D8%B1","هى الدنيا دى تساوى لو كان مفيهاش حد يداوى



مساكين والله يا عين عينى عينى على اللى ملوش احباب





محدش بقى راضى ليه وصلنا للدرجة دى



ده الحب بقى كلام فاضى على ليه و ركب الكداب





اسمع مش بالمقام على فكرة ولا معاك كام



تلقالك حضن تنام ولا لوحدك تتساب





هى الدنيا دى تساوى لو كان مفيهاش حد يداوى



مساكين والله يا عين عينى عينى على اللى ملوش احباب





محدش بقى راضى ليه وصلنا للدرجة دى



ده الحب بقى كلام فاضى على ليه و ركب الكداب

 



واضحة الحقيقة في قلوب تفضل بريئه



وقلوب ليها ميت طريقة خد بقى منى الكتير



عالم ليه الف لون كدب و مالي العيون



هتعيش و تموت فقير





هى الدنيا دى تساوى لو كان مفيهاش حد يداوى



مساكين والله يا عين عينى عينى على اللى ملوش احباب





محدش بقى راضى ليه وصلنا للدرجة دى



ده الحب بقى كلام فاضى على ليه و ركب الكداب



اسمع مش بالمقام على فكرة ولا معاك كام



ولا لوحدك تتساب تلقى لك حضن تنام"
"1528760102-2289","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني نانسي عجرم","http://aghanilyrics.com/allsongslyrics.php?songslyrics=nancy-ajram&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%86%D8%A7%D9%86%D8%B3%D9%8A-%D8%B9%D8%AC%D8%B1%D9%85","كلمات اغنية ايه اللى جرالى نانسي عجرم","http://aghanilyrics.com/songlyrics.php?lyrics=626&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A7%D9%8A%D9%87-%D8%A7%D9%84%D9%84%D9%89-%D8%AC%D8%B1%D8%A7%D9%84%D9%89-%D9%86%D8%A7%D9%86%D8%B3%D9%8A-%D8%B9%D8%AC%D8%B1%D9%85","ايه اللى جرالى



ايه اللى جرالى ليه كده بسهر ليالى

كان ليا فين انا كل ده ياشغلى بالى

قلبى وديته راح عذابه ده اللى معملتش حسابه

اه ياقلبى من اللى فينا مين هيحس بينا

كنت خايفه من غرامك قلبى دوب ددوب كلامك

ياما قالوا الحب قادر بكلمه علينا



كان القلب راضى بوحدتى وبعيش فى حالى

وبنظره واحده شغلتنى كان بس مالى

قلبى وديته راح عذابه ده اللى معملتش حسابه

اه ياقلبى من اللى فينا مين هيحس بينا

كنت خايفه من غرامك قلبى دوب ددوب كلامك

ياما قالوا الحب قادر بكلمه علينا

ايه اللى جرالى ليه كده بسهر ليالى

كان ليا فين انا كل ده ياشغلى بالى"
"1528758734-2097","http://aghanilyrics.com/song-lyrics.php?en=Lebanon&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","كلمات اغاني امل حجازي","http://aghanilyrics.com/allsongslyrics.php?songslyrics=amal-hijazi&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D8%A7%D9%86%D9%8A-%D8%A7%D9%85%D9%84-%D8%AD%D8%AC%D8%A7%D8%B2%D9%8A","كلمات اغنية بعيونك زعل امل حجازي","http://aghanilyrics.com/songlyrics.php?lyrics=1359&ar=%D9%83%D9%84%D9%85%D8%A7%D8%AA-%D8%A7%D8%BA%D9%86%D9%8A%D8%A9-%D8%A8%D8%B9%D9%8A%D9%88%D9%86%D9%83-%D8%B2%D8%B9%D9%84-%D8%A7%D9%85%D9%84-%D8%AD%D8%AC%D8%A7%D8%B2%D9%8A","بعيونك زعل محيرني ليلة بتسافر زعلان 

مايعجبني تخبي علي تضحكلي وقلبك حيران

حتى ازا عتبك بيجرحي صارحني حبيبي وريحني

وحيات عيونك ياعيوني انت الزيت والسلطان

ودعتك وانا عيني تتقلي اتحداك الليلة تنام

تسافر وبحيره اتخليني احس الدمع بطرف عيني

سفر وزعل والم غيابك اضعف من اضعف انسان

خد بالك وانته ع حالك كلمني وطمني عليك 

يمكن تهدا وتصارحني عن السر الهم اللي فيك 

يمكن وهم وغيره وهفوه وتعود احلى بالضحكه الاولى 

وتعد من الواحد للثاني مانعرف ماهو الغلطان

ودعتك وانا عنيني تقلي اتحداك الليلة تنام 

تسافر وبحيره اتخليني احس الدمع بطرف عيني

سفر وزعل والم غيابك اضعف من اضعف انسان"
